time,value
5.122838944494995106e-01,3.921568626682045422e-01
5.131938125568699105e-01,3.921568626682045422e-01
5.141037306642401994e-01,3.921568626682045422e-01
5.150136487716105993e-01,3.921568626682045422e-01
5.159235668789808882e-01,3.921568626682045422e-01
5.168334849863512881e-01,3.921568626682045422e-01
5.177434030937215770e-01,3.725490195347943012e-01
5.186533212010918659e-01,7.843137253364090844e-01
5.195632393084622658e-01,7.647058822029988434e-01
5.204731574158325547e-01,-7.647058822029988434e-01
5.213830755232029546e-01,-9.999999998039215132e-01
5.222929936305732435e-01,-9.999999998039215132e-01
5.232029117379436434e-01,-8.627450978700499373e-01
5.241128298453139323e-01,-2.352941176009227253e-01
5.250227479526842211e-01,7.843137253364090844e-01
5.259326660600546210e-01,7.843137253364090844e-01
5.268425841674249099e-01,7.843137253364090844e-01
5.277525022747953098e-01,3.333333332679738747e-01
5.286624203821655987e-01,3.333333332679738747e-01
5.295723384895359986e-01,3.137254901345636338e-01
5.304822565969062875e-01,3.137254901345636338e-01
5.313921747042766874e-01,2.941176470011533928e-01
5.323020928116469763e-01,2.941176470011533928e-01
5.332120109190172652e-01,3.137254901345636338e-01
5.341219290263876651e-01,3.137254901345636338e-01
5.350318471337579540e-01,2.941176470011533928e-01
5.359417652411283539e-01,2.941176470011533928e-01
5.368516833484986428e-01,2.941176470011533928e-01
5.377616014558690427e-01,2.941176470011533928e-01
5.386715195632393316e-01,2.745098038677431518e-01
5.395814376706096205e-01,2.745098038677431518e-01
5.404913557779800204e-01,2.941176470011533928e-01
5.414012738853503093e-01,2.941176470011533928e-01
5.423111919927207092e-01,2.941176470011533928e-01
5.432211101000909981e-01,2.941176470011533928e-01
5.441310282074613980e-01,2.941176470011533928e-01
5.450409463148316869e-01,2.941176470011533928e-01
5.459508644222019758e-01,2.941176470011533928e-01
5.468607825295723757e-01,2.941176470011533928e-01
5.477707006369426646e-01,2.941176470011533928e-01
5.486806187443130645e-01,2.941176470011533928e-01
5.495905368516833533e-01,2.941176470011533928e-01
5.505004549590537533e-01,2.941176470011533928e-01
5.514103730664240421e-01,2.941176470011533928e-01
5.523202911737943310e-01,2.941176470011533928e-01
5.532302092811647309e-01,2.745098038677431518e-01
5.541401273885350198e-01,2.745098038677431518e-01
5.550500454959054197e-01,2.745098038677431518e-01
5.559599636032757086e-01,2.745098038677431518e-01
5.568698817106461085e-01,2.745098038677431518e-01
5.577797998180163974e-01,2.549019607343329663e-01
5.586897179253866863e-01,2.549019607343329663e-01
5.595996360327570862e-01,2.352941176009227253e-01
5.605095541401273751e-01,2.156862744675124843e-01
5.614194722474977750e-01,2.156862744675124843e-01
5.623293903548680639e-01,1.960784313341022711e-01
5.632393084622384638e-01,1.960784313341022711e-01
5.641492265696087527e-01,1.960784313341022711e-01
5.650591446769790416e-01,1.960784313341022711e-01
5.659690627843494415e-01,1.960784313341022711e-01
5.668789808917197304e-01,1.960784313341022711e-01
5.677888989990901303e-01,1.960784313341022711e-01
5.686988171064604192e-01,1.960784313341022711e-01
5.696087352138308191e-01,2.156862744675124843e-01
5.705186533212011080e-01,2.156862744675124843e-01
5.714285714285713969e-01,2.352941176009227253e-01
5.723384895359417968e-01,2.352941176009227253e-01
5.732484076433120856e-01,2.352941176009227253e-01
5.741583257506824856e-01,2.549019607343329663e-01
5.750682438580527744e-01,2.549019607343329663e-01
5.759781619654231744e-01,2.549019607343329663e-01
5.768880800727934632e-01,2.549019607343329663e-01
5.777979981801637521e-01,2.549019607343329663e-01
5.787079162875341520e-01,2.549019607343329663e-01
5.796178343949044409e-01,2.549019607343329663e-01
5.805277525022748408e-01,2.549019607343329663e-01
5.814376706096451297e-01,2.745098038677431518e-01
5.823475887170155296e-01,2.941176470011533928e-01
5.832575068243858185e-01,2.941176470011533928e-01
5.841674249317561074e-01,3.137254901345636338e-01
5.850773430391265073e-01,3.137254901345636338e-01
5.859872611464967962e-01,2.941176470011533928e-01
5.868971792538671961e-01,2.941176470011533928e-01
5.878070973612374850e-01,2.941176470011533928e-01
5.887170154686078849e-01,2.941176470011533928e-01
5.896269335759781738e-01,2.941176470011533928e-01
5.905368516833485737e-01,2.941176470011533928e-01
5.914467697907188626e-01,2.941176470011533928e-01
5.923566878980891515e-01,2.941176470011533928e-01
5.932666060054595514e-01,2.941176470011533928e-01
5.941765241128298403e-01,2.549019607343329663e-01
5.950864422202002402e-01,2.549019607343329663e-01
5.959963603275705291e-01,-9.215686272702806603e-01
5.969062784349409290e-01,-9.215686272702806603e-01
5.978161965423112179e-01,6.274509802691272675e-01
5.987261146496815067e-01,-9.019607841368704193e-01
5.996360327570519066e-01,-9.215686272702806603e-01
6.005459508644221955e-01,-8.823529410034601783e-01
6.014558689717925954e-01,-9.215686272702806603e-01
6.023657870791628843e-01,-9.215686272702806603e-01
6.032757051865332842e-01,-9.607843135371011423e-01
6.041856232939035731e-01,-9.411764704036909013e-01
6.050955414012738620e-01,-9.411764704036909013e-01
6.060054595086442619e-01,-9.411764704036909013e-01
6.069153776160145508e-01,-9.411764704036909013e-01
6.078252957233849507e-01,3.333333332679738747e-01
6.087352138307552396e-01,3.333333332679738747e-01
6.096451319381256395e-01,3.333333332679738747e-01
6.105550500454959284e-01,3.137254901345636338e-01
6.114649681528662173e-01,3.137254901345636338e-01
6.123748862602366172e-01,3.137254901345636338e-01
6.132848043676069061e-01,3.137254901345636338e-01
6.141947224749773060e-01,3.333333332679738747e-01
6.151046405823475949e-01,3.333333332679738747e-01
6.160145586897179948e-01,3.333333332679738747e-01
6.169244767970882837e-01,3.333333332679738747e-01
6.178343949044585726e-01,3.333333332679738747e-01
6.187443130118289725e-01,3.529411764013840602e-01
6.196542311191992614e-01,3.529411764013840602e-01
6.205641492265696613e-01,3.529411764013840602e-01
6.214740673339399502e-01,3.725490195347943012e-01
6.223839854413103501e-01,3.725490195347943012e-01
6.232939035486806389e-01,3.725490195347943012e-01
6.242038216560509278e-01,3.725490195347943012e-01
6.251137397634213277e-01,3.725490195347943012e-01
6.260236578707916166e-01,3.725490195347943012e-01
6.269335759781620165e-01,3.921568626682045422e-01
6.278434940855323054e-01,3.921568626682045422e-01
6.287534121929027053e-01,3.921568626682045422e-01
6.296633303002729942e-01,4.117647058016147832e-01
6.305732484076432831e-01,4.117647058016147832e-01
6.314831665150136830e-01,4.117647058016147832e-01
6.323930846223839719e-01,4.117647058016147832e-01
6.333030027297543718e-01,4.117647058016147832e-01
6.342129208371246607e-01,4.313725489350249687e-01
6.351228389444950606e-01,4.313725489350249687e-01
6.360327570518653495e-01,4.313725489350249687e-01
6.369426751592356384e-01,4.313725489350249687e-01
6.378525932666060383e-01,4.313725489350249687e-01
6.387625113739763272e-01,4.313725489350249687e-01
6.396724294813467271e-01,4.117647058016147832e-01
6.405823475887170160e-01,4.117647058016147832e-01
6.414922656960874159e-01,3.921568626682045422e-01
6.424021838034577048e-01,3.725490195347943012e-01
6.433121019108279937e-01,3.725490195347943012e-01
6.442220200181983936e-01,3.529411764013840602e-01
6.451319381255686825e-01,3.529411764013840602e-01
6.460418562329390824e-01,3.725490195347943012e-01
6.469517743403093712e-01,3.725490195347943012e-01
6.478616924476797712e-01,3.725490195347943012e-01
6.487716105550500600e-01,3.725490195347943012e-01
6.496815286624203489e-01,3.725490195347943012e-01
6.505914467697907488e-01,3.725490195347943012e-01
6.515013648771610377e-01,3.725490195347943012e-01
6.524112829845314376e-01,3.725490195347943012e-01
6.533212010919017265e-01,3.725490195347943012e-01
6.542311191992721264e-01,3.921568626682045422e-01
6.551410373066424153e-01,3.921568626682045422e-01
6.560509554140128152e-01,3.921568626682045422e-01
6.569608735213831041e-01,3.921568626682045422e-01
6.578707916287533930e-01,3.921568626682045422e-01
6.587807097361237929e-01,3.921568626682045422e-01
6.596906278434940818e-01,3.921568626682045422e-01
6.606005459508644817e-01,4.117647058016147832e-01
6.615104640582347706e-01,4.313725489350249687e-01
6.624203821656051705e-01,4.313725489350249687e-01
6.633303002729754594e-01,6.274509802691272675e-01
6.642402183803457483e-01,5.294117646020760626e-01
6.651501364877161482e-01,4.705882352018454506e-01
6.660600545950864371e-01,4.901960783352556361e-01
6.669699727024568370e-01,4.901960783352556361e-01
6.678798908098271259e-01,4.901960783352556361e-01
6.687898089171975258e-01,4.901960783352556361e-01
6.696997270245678147e-01,4.901960783352556361e-01
6.706096451319381035e-01,4.901960783352556361e-01
6.715195632393085035e-01,4.901960783352556361e-01
6.724294813466787923e-01,4.901960783352556361e-01
6.733393994540491923e-01,4.705882352018454506e-01
6.742493175614194811e-01,4.509803920684352097e-01
6.751592356687898810e-01,4.509803920684352097e-01
6.760691537761601699e-01,4.705882352018454506e-01
6.769790718835304588e-01,-9.411764704036909013e-01
6.778889899909008587e-01,-9.215686272702806603e-01
6.787989080982711476e-01,-9.215686272702806603e-01
6.797088262056415475e-01,-8.823529410034601783e-01
